Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T06:15:00.000000+0000,80.0,293.02,47.45,21.93,69.38,52.9,21.9,0.5,19.3,0.48,,,,,,,92.37,0.67,31.9,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T06:30:00.000000+0000,80.0,293.0,47.23,20.29,67.52,52.9,22.1,0.5,18.8,0.88,,,,,,,92.25,0.46,40.57,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T06:45:00.000000+0000,80.0,293.0,47.14,19.17,66.31,52.0,21.2,0.5,19.6,0.35,,,,,,,91.39,0.63,60.16,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T07:00:00.000000+0000,81.0,293.0,47.53,18.34,65.88,51.5,21.5,0.5,18.8,0.18,,,,,,,91.13,0.71,49.04,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T07:15:00.000000+0000,82.0,341.91,47.82,18.06,65.88,50.5,21.4,0.5,19.4,0.17,,,,,,,90.8,0.66,41.9,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T07:30:00.000000+0000,82.0,342.5,46.92,16.07,62.99,48.6,21.6,0.5,19.4,0.32,,,,,,,90.91,0.49,83.21,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T07:45:00.000000+0000,82.0,342.5,46.52,16.31,62.84,48.7,21.4,0.6,19.3,0.01,,,,,,,89.74,0.54,48.29,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T08:00:00.000000+0000,76.0,342.5,46.08,17.93,64.01,50.4,22.3,0.6,19.2,0.15,,,,,,,89.01,0.47,64.49,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T08:15:00.000000+0000,75.0,330.25,46.36,18.44,64.8,50.3,22.7,0.6,19.2,0.01,,,,,,,87.42,0.25,85.68,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T08:30:00.000000+0000,75.0,330.1,47.83,20.08,67.9,53.1,22.7,0.6,19.3,,,,,,,,86.14,0.49,31.56,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T08:45:00.000000+0000,75.0,330.1,49.29,20.71,70.0,55.1,22.7,0.6,19.1,0.15,,,,,,,85.0,0.39,38.12,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T09:00:00.000000+0000,73.0,330.1,48.22,22.82,71.04,56.1,22.8,0.6,19.2,0.01,,,,,,,82.82,0.44,32.04,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T09:15:00.000000+0000,72.0,272.09,47.41,23.51,70.92,56.2,22.6,0.6,19.2,0.32,,,,,,,79.69,0.55,26.98,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T09:30:00.000000+0000,72.0,271.4,48.14,24.94,73.08,56.6,22.6,0.6,18.6,0.09,,,,,,,77.97,0.29,8.98,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T09:45:00.000000+0000,72.0,271.4,48.18,22.75,70.93,55.5,22.6,0.6,18.4,0.32,,,,,,,74.77,0.52,45.02,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T10:00:00.000000+0000,82.0,271.4,47.8,24.49,72.3,55.6,22.9,0.6,18.4,0.01,,,,,,,70.76,0.38,32.69,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T10:15:00.000000+0000,,317.7,,,74.69,,,,,,,,,,,,,,,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T10:30:00.000000+0000,83.0,317.7,48.69,27.21,75.9,59.3,23.8,0.7,18.5,0.08,,,,,,,63.51,0.47,67.08,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T10:45:00.000000+0000,83.0,317.7,48.92,28.27,77.19,60.4,23.9,0.7,18.2,,,,,,,,58.22,0.58,53.97,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T11:00:00.000000+0000,88.0,317.7,49.62,30.9,80.52,62.3,24.1,0.7,18.9,0.16,,,,,,,52.23,0.24,56.01,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T11:15:00.000000+0000,88.0,242.55,49.09,34.93,84.01,66.7,24.1,0.6,19.6,0.32,,,,,,,53.51,0.38,46.2,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T11:30:00.000000+0000,88.0,240.8,48.62,34.64,83.26,65.3,24.1,0.6,19.7,0.17,,,,,,,52.85,0.45,76.39,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T11:45:00.000000+0000,88.0,240.8,47.94,35.65,83.6,63.2,23.6,0.6,19.5,0.48,,,,,,,51.48,0.53,40.57,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T12:00:00.000000+0000,62.0,240.8,48.77,34.77,83.54,63.4,23.0,0.6,19.4,0.26,,,,,,,49.16,0.52,50.2,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T12:15:00.000000+0000,,195.94,48.9,33.4,82.3,62.5,23.0,0.6,19.9,0.64,,,,,,,48.38,0.24,69.93,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T12:30:00.000000+0000,60.0,194.9,48.45,33.61,82.07,62.0,22.8,0.6,19.6,0.42,,,,,,,45.09,0.29,55.46,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T12:45:00.000000+0000,60.0,194.9,48.22,32.8,81.02,62.5,23.0,0.7,19.7,0.26,,,,,,,45.77,0.19,117.75,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T13:00:00.000000+0000,45.0,194.9,47.92,33.56,81.48,62.4,23.2,0.6,20.2,0.09,,,,,,,44.61,0.55,42.51,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T13:15:00.000000+0000,44.0,188.94,46.79,33.61,80.41,61.2,22.7,0.6,20.0,0.48,,,,,,,45.31,0.18,80.88,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T13:30:00.000000+0000,44.0,188.8,45.72,30.81,76.53,59.1,23.0,0.6,19.4,0.64,,,,,,,45.27,0.44,71.44,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T13:45:00.000000+0000,44.0,188.8,44.65,29.96,74.61,57.7,22.6,0.6,23.5,0.02,,,,,,,44.91,0.28,71.54,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T14:00:00.000000+0000,42.0,188.8,41.44,33.61,75.05,55.9,22.3,0.6,24.1,0.16,,,,,,,44.59,0.5,34.88,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T14:15:00.000000+0000,42.0,191.24,41.1,34.55,75.65,54.9,21.9,0.6,23.7,0.17,,,,,,,46.27,0.46,64.82,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T14:30:00.000000+0000,42.0,191.3,40.14,32.83,72.97,54.3,21.9,0.6,23.8,0.25,,,,,,,53.24,0.37,57.03,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T14:45:00.000000+0000,42.0,191.3,39.4,31.23,70.64,52.0,22.2,0.6,28.5,0.09,,,,,,,54.59,0.17,49.99,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T15:00:00.000000+0000,46.0,191.3,39.25,30.75,69.99,52.1,21.8,0.6,49.4,0.24,,,,,,,59.15,0.26,40.24,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T15:15:00.000000+0000,47.0,190.71,37.91,31.75,69.66,50.2,22.0,0.6,31.2,0.25,,,,,,,60.75,0.45,39.87,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T15:30:00.000000+0000,47.0,190.7,37.66,32.33,69.99,51.7,21.7,0.6,23.7,0.4,,,,,,,61.84,0.05,37.77,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T15:45:00.000000+0000,47.0,190.7,38.49,31.75,70.24,53.7,21.8,0.6,21.6,0.17,,,,,,,62.89,0.25,44.21,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T16:00:00.000000+0000,64.0,190.7,39.31,30.9,70.21,53.6,22.3,0.6,21.5,0.08,,,,,,,63.41,0.62,44.38,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T16:15:00.000000+0000,66.0,199.69,39.18,32.27,71.45,53.1,22.4,0.6,21.4,0.24,,,,,,,66.3,0.66,38.59,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T16:30:00.000000+0000,66.0,199.9,39.99,33.04,73.03,53.8,22.1,0.6,20.9,0.09,,,,,,,69.84,0.23,14.15,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T16:45:00.000000+0000,66.0,199.9,40.66,33.63,74.29,54.9,22.5,0.6,21.3,0.16,,,,,,,74.64,0.7,24.81,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T17:00:00.000000+0000,92.0,199.9,41.43,33.25,74.68,55.5,22.3,0.6,22.5,0.01,,,,,,,78.6,0.72,27.9,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T17:15:00.000000+0000,94.0,222.57,40.4,32.02,72.42,53.6,22.3,0.6,20.8,,,,,,,,83.12,0.11,350.18,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T17:30:00.000000+0000,94.0,223.1,39.72,30.55,70.27,52.5,22.0,0.6,19.9,0.24,,,,,,,85.8,0.31,229.0,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T17:45:00.000000+0000,94.0,223.1,40.66,28.91,69.57,52.6,22.0,0.6,20.0,0.56,,,,,,,91.24,0.45,51.18,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T18:00:00.000000+0000,82.0,223.1,40.59,28.55,69.14,53.3,21.7,0.6,19.6,0.02,,,,,,,93.08,0.72,85.65,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T18:15:00.000000+0000,81.0,310.17,41.36,28.41,69.77,53.6,21.6,0.6,19.9,0.08,,,,,,,93.1,0.69,63.15,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T18:30:00.000000+0000,81.0,312.2,43.36,27.45,70.81,53.5,21.4,0.7,19.5,,,,,,,,93.09,0.47,65.5,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T18:45:00.000000+0000,81.0,312.2,43.12,26.62,69.74,54.2,21.2,0.7,19.6,0.24,,,,,,,93.11,0.71,82.47,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T19:00:00.000000+0000,71.0,312.2,40.78,26.25,67.03,48.4,20.8,0.7,19.7,0.01,,,,,,,93.13,0.58,43.61,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T19:15:00.000000+0000,70.0,343.77,42.37,26.37,68.75,52.7,21.6,0.8,19.4,0.07,,,,,,,93.12,0.24,230.78,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T19:30:00.000000+0000,70.0,344.5,43.78,27.8,71.58,56.8,21.7,0.9,19.4,0.08,,,,,,,93.11,0.12,270.37,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T19:45:00.000000+0000,70.0,344.5,44.03,30.52,74.55,58.1,22.0,0.9,19.3,0.14,,,,,,,93.12,0.27,351.58,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T20:00:00.000000+0000,99.0,344.5,45.73,32.24,77.97,60.0,22.3,0.8,19.1,0.12,,,,,,,93.12,0.38,12.69,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T20:15:00.000000+0000,101.0,408.61,47.39,34.41,81.8,61.4,22.3,0.9,19.0,0.15,,,,,,,93.11,0.28,12.09,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T20:30:00.000000+0000,101.0,410.1,49.87,35.07,84.94,63.9,22.4,0.9,19.0,0.11,,,,,,,93.12,0.58,18.88,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T20:45:00.000000+0000,101.0,410.1,51.52,34.67,86.18,65.7,22.2,0.9,19.1,0.14,,,,,,,93.09,0.52,19.83,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T21:00:00.000000+0000,115.0,410.1,53.38,34.69,88.07,67.5,22.8,0.9,18.5,,,,,,,,93.05,0.58,19.43,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T21:15:00.000000+0000,117.0,415.67,54.0,32.26,86.26,66.8,22.0,0.9,19.1,0.17,,,,,,,93.07,0.64,35.83,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T21:30:00.000000+0000,117.0,415.8,56.23,29.28,85.52,67.5,22.0,0.9,18.9,0.17,,,,,,,93.07,0.72,43.9,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T21:45:00.000000+0000,117.0,415.8,57.96,27.47,85.43,67.6,21.5,0.9,19.2,0.2,,,,,,,93.09,0.71,41.67,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T22:00:00.000000+0000,100.0,415.8,59.52,23.03,82.55,66.8,21.9,0.9,19.1,0.19,,,,,,,93.11,0.71,46.08,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T22:15:00.000000+0000,99.0,386.29,60.69,20.1,80.79,67.2,21.5,0.9,19.3,0.19,,,,,,,93.11,0.64,23.22,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T22:30:00.000000+0000,99.0,385.6,60.5,20.23,80.73,66.5,20.8,0.9,19.0,0.12,,,,,,,93.11,0.72,26.24,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T22:45:00.000000+0000,99.0,385.6,61.23,17.78,79.01,65.6,20.8,1.0,19.0,0.23,,,,,,,93.15,0.6,18.93,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T23:00:00.000000+0000,84.0,385.6,62.37,17.03,79.4,65.6,21.4,1.0,18.8,0.22,,,,,,,93.14,0.39,15.96,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T23:15:00.000000+0000,83.0,346.13,63.58,18.81,82.39,67.5,21.4,1.0,19.0,0.24,,,,,,,93.13,0.64,30.82,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T23:30:00.000000+0000,83.0,345.2,64.88,20.32,85.2,69.8,21.7,1.0,18.8,0.21,,,,,,,93.11,0.63,27.79,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-02T23:45:00.000000+0000,,,,,,,,,,,,,,,,,,,,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T00:00:00.000000+0000,82.0,345.2,67.21,22.78,90.0,74.9,22.3,1.0,19.0,0.24,,,,,,,93.1,0.66,43.2,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T00:15:00.000000+0000,82.0,327.04,66.11,25.56,91.67,74.8,22.6,1.0,18.9,0.22,,,,,,,93.11,0.71,28.89,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T00:30:00.000000+0000,82.0,326.6,65.32,27.16,92.48,74.3,22.7,0.9,19.0,0.18,,,,,,,93.12,0.55,49.87,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T00:45:00.000000+0000,82.0,326.6,63.15,28.85,91.99,74.5,22.6,0.9,18.9,0.21,,,,,,,93.06,0.23,51.86,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T01:00:00.000000+0000,81.0,326.6,61.29,29.38,90.67,72.6,22.2,0.9,18.9,0.18,,,,,,,93.07,0.19,29.1,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T01:15:00.000000+0000,81.0,296.99,60.81,28.46,89.27,72.0,21.8,0.9,19.0,0.21,,,,,,,93.09,0.5,45.24,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T01:30:00.000000+0000,81.0,296.3,59.15,28.61,87.76,69.7,21.9,0.9,19.1,0.18,,,,,,,93.09,0.65,33.03,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T01:45:00.000000+0000,81.0,296.3,58.06,27.89,85.94,67.8,21.3,0.9,19.2,0.2,,,,,,,93.1,0.47,27.73,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T02:00:00.000000+0000,78.0,296.3,57.96,26.21,84.17,66.6,21.7,0.9,19.2,0.16,,,,,,,93.12,0.67,30.51,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T02:15:00.000000+0000,78.0,307.25,57.27,24.52,81.78,66.2,21.2,0.9,19.4,0.18,,,,,,,93.13,0.55,36.51,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T02:30:00.000000+0000,78.0,307.5,56.11,23.12,79.22,63.9,21.1,0.9,19.2,0.08,,,,,,,93.16,0.36,55.44,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T02:45:00.000000+0000,78.0,307.5,54.97,20.76,75.72,60.9,21.0,0.9,19.2,0.17,,,,,,,93.15,0.22,22.17,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T03:00:00.000000+0000,68.0,307.5,52.81,23.61,76.42,59.9,21.4,0.9,19.1,0.25,,,,,,,93.13,0.71,56.27,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T03:15:00.000000+0000,67.0,291.38,51.71,25.28,76.99,61.0,21.5,0.9,19.1,0.24,,,,,,,93.12,0.14,27.01,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T03:30:00.000000+0000,67.0,291.0,49.44,27.59,77.03,59.1,22.1,0.9,19.1,0.16,,,,,,,93.1,0.5,22.63,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T03:45:00.000000+0000,67.0,291.0,48.65,28.61,77.26,59.3,21.9,0.9,19.4,0.2,,,,,,,93.11,0.65,40.12,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T04:00:00.000000+0000,78.0,291.0,47.79,30.49,78.28,59.7,22.3,0.9,19.4,0.18,,,,,,,93.11,0.54,49.03,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T04:15:00.000000+0000,79.0,283.57,45.54,32.24,77.77,58.9,22.3,0.9,19.3,0.19,,,,,,,93.12,0.71,49.37,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T04:30:00.000000+0000,79.0,283.4,46.97,31.9,78.88,59.6,22.1,0.9,19.3,0.16,,,,,,,93.06,0.56,55.35,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T04:45:00.000000+0000,79.0,283.4,45.88,31.21,77.09,58.4,22.4,0.8,19.4,0.14,,,,,,,93.06,0.57,47.96,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T05:00:00.000000+0000,75.0,283.4,45.19,28.6,73.79,56.4,22.0,0.8,19.3,0.19,,,,,,,93.08,0.71,45.09,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T05:15:00.000000+0000,74.0,284.96,45.87,26.06,71.93,55.5,21.8,0.8,19.5,0.18,,,,,,,93.09,0.69,45.43,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T05:30:00.000000+0000,74.0,285.0,45.6,24.18,69.78,53.8,21.7,0.8,19.5,0.13,,,,,,,93.09,0.69,47.64,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T05:45:00.000000+0000,74.0,285.0,44.36,22.71,67.07,52.2,21.5,0.8,19.7,0.14,,,,,,,93.1,0.47,46.98,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T06:00:00.000000+0000,74.0,285.0,45.4,21.6,66.99,51.9,21.3,0.8,19.5,0.19,,,,,,,93.12,0.64,45.08,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T06:15:00.000000+0000,74.0,301.32,44.61,20.63,65.24,50.4,21.2,0.8,19.7,0.15,,,,,,,93.14,0.54,57.84,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T06:30:00.000000+0000,74.0,301.7,44.07,17.26,61.33,47.9,21.3,0.8,20.1,0.08,,,,,,,93.14,0.68,58.1,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T06:45:00.000000+0000,74.0,301.7,43.52,15.79,59.31,47.1,21.5,0.9,20.1,0.22,,,,,,,93.12,0.51,32.12,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T07:00:00.000000+0000,72.0,301.7,41.76,17.39,59.15,46.4,21.8,0.9,20.1,0.23,,,,,,,93.09,0.38,85.2,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T07:15:00.000000+0000,71.0,262.8,41.57,20.31,61.88,47.4,22.2,0.9,20.1,0.24,,,,,,,93.1,0.36,81.81,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T07:30:00.000000+0000,71.0,261.9,39.7,22.8,62.49,47.8,22.1,0.8,20.1,0.18,,,,,,,93.1,0.31,143.15,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T07:45:00.000000+0000,71.0,261.9,40.26,23.04,63.3,48.5,22.5,0.8,19.8,0.22,,,,,,,93.11,0.61,161.42,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T08:00:00.000000+0000,57.0,261.9,40.54,24.05,64.59,48.8,22.3,0.8,19.8,0.21,,,,,,,93.11,0.64,42.78,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T08:15:00.000000+0000,56.0,210.2,40.08,25.27,65.34,49.0,22.2,0.8,20.0,0.21,,,,,,,93.1,0.67,31.85,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T08:30:00.000000+0000,56.0,209.0,41.34,25.81,67.16,50.7,22.7,0.8,19.5,0.15,,,,,,,93.04,0.71,39.53,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T08:45:00.000000+0000,56.0,209.0,42.23,24.47,66.71,50.4,22.4,0.8,19.3,0.15,,,,,,,93.07,0.52,75.88,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T09:00:00.000000+0000,56.0,209.0,41.92,23.24,65.16,49.5,22.2,0.8,19.5,0.18,,,,,,,93.09,0.72,51.06,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T09:15:00.000000+0000,56.0,209.49,41.95,22.79,64.74,49.1,21.6,0.8,19.3,0.18,,,,,,,93.1,0.52,54.42,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T09:30:00.000000+0000,56.0,209.5,42.75,21.65,64.4,49.6,21.9,0.8,19.6,0.18,,,,,,,93.1,0.62,147.71,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T09:45:00.000000+0000,56.0,209.5,44.52,21.5,66.02,50.6,21.5,0.9,19.6,0.16,,,,,,,93.11,0.64,45.29,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T10:00:00.000000+0000,58.0,209.5,44.38,20.43,64.8,50.3,21.2,0.9,19.7,0.14,,,,,,,93.13,0.67,43.76,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T10:15:00.000000+0000,58.0,231.98,43.34,19.95,63.29,47.6,21.1,0.9,19.5,0.19,,,,,,,93.14,0.68,43.57,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T10:30:00.000000+0000,58.0,232.5,44.32,18.03,62.35,48.3,21.4,0.9,19.7,0.19,,,,,,,93.13,0.33,30.96,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T10:45:00.000000+0000,58.0,232.5,44.3,19.05,63.35,49.3,21.7,0.9,19.5,0.23,,,,,,,93.1,0.59,42.47,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T11:00:00.000000+0000,60.0,232.5,43.66,21.58,65.24,49.9,22.4,0.9,19.6,0.24,,,,,,,93.09,0.58,42.17,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T11:15:00.000000+0000,60.0,244.56,44.01,23.57,67.59,52.7,22.1,0.9,19.6,0.25,,,,,,,93.1,0.62,37.25,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T11:30:00.000000+0000,60.0,244.7,44.54,25.47,70.01,54.5,22.3,0.9,19.6,0.2,,,,,,,92.92,0.61,34.16,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T11:45:00.000000+0000,60.0,244.7,43.72,29.53,73.25,54.8,22.2,0.9,19.6,0.22,,,,,,,91.11,0.71,52.0,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T12:00:00.000000+0000,70.0,244.7,43.94,30.56,74.51,55.8,22.6,0.9,19.7,0.2,,,,,,,89.48,0.71,54.41,,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-01-03T12:15:00.000000+0000,71.0,259.75,44.08,32.61,76.69,58.0,22.4,0.9,19.4,0.17,,,,,,,85.02,0.63,45.8,,0.0,,,
